AppRevenue,OpenApp,OpenAd,AdRevenue,ReferralFee
2.10087953296163,1.0,0.0,0.0,0.25
2.6160462489197083,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.3873457618384304,1.0,0.0,0.0,0.25
1.7391704639686905,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.9051276272099118,1.0,0.0,0.0,0.25
0.3757976238287512,1.0,0.0,0.0,0.25
2.2169397089962075,1.0,0.0,0.0,0.25
2.79631169884405,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.2444292052612784,1.0,0.0,0.0,0.25
0.014762522886258678,1.0,0.0,0.0,0.25
2.841372385753889,1.0,0.0,0.0,0.25
0.8686886977196466,1.0,0.0,0.0,0.25
0.293850041297525,1.0,0.0,0.0,0.25
2.0419864061742747,1.0,0.0,0.0,0.25
0.9397779695842279,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.0413050403119284,1.0,0.0,0.0,0.25
0.9938223667404312,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0645562681034777,1.0,0.0,0.0,0.25
1.0669953229213007,1.0,0.0,0.0,0.25
1.2753634189856722,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.91707668284322,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.9352767169758867,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.5774238901171379,1.0,0.0,0.0,0.25
2.1130704207898328,1.0,0.0,0.0,0.25
2.699173676117772,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.09648036796947579,1.0,0.0,0.0,0.25
2.4021442638465618,1.0,0.0,0.0,0.25
2.112614439527886,1.0,0.0,0.0,0.25
2.606658893046316,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.9506046228492142,1.0,0.0,0.0,0.25
0.09189365883813061,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.2632804844348167,1.0,0.0,0.0,0.25
2.899170708674862,1.0,0.0,0.0,0.25
1.1750285817231096,1.0,0.0,0.0,0.25
0.1812620709922631,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.1508529758791874,1.0,0.0,0.0,0.25
2.9558095846953787,1.0,0.0,0.0,0.25
1.0450462880119233,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.388442293984539,1.0,0.0,0.0,0.25
0.7516475307107098,1.0,0.0,0.0,0.25
0.21597582051861508,1.0,0.0,0.0,0.25
1.747022405505813,1.0,0.0,0.0,0.25
0.7746879597940677,1.0,0.0,0.0,0.25
1.3731986491888801,1.0,0.0,0.0,0.25
0.6429896759759455,1.0,0.0,0.0,0.25
0.7131896436624962,1.0,0.0,0.0,0.25
1.432596626205975,1.0,0.0,0.0,0.25
1.4931529561001082,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.4226179295797998,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.31744075286914203,1.0,0.0,0.0,0.25
0.05529903728565533,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.9239963568375353,1.0,0.0,0.0,0.25
0.4120346755192989,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.5830638201490408,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.3366239646959839,1.0,0.0,0.0,0.25
0.3541839139663825,1.0,0.0,0.0,0.25
2.599215147045152,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.9466940387273532,1.0,0.0,0.0,0.25
2.8024843995591997,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.5816412721650188,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.8116504297756888,1.0,0.0,0.0,0.25
1.9407245588489248,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.6537472228478974,1.0,0.0,0.0,0.25
2.712712249781521,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.1756142972191842,1.0,0.0,0.0,0.25
2.8479214069728602,1.0,0.0,0.0,0.25
2.420512862473034,1.0,0.0,0.0,0.25
2.201512812807527,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.4178944273110803,1.0,0.0,0.0,0.25
0.944630635303793,1.0,0.0,0.0,0.25
1.8386844315733673,1.0,0.0,0.0,0.25
0.8627525728726555,1.0,0.0,0.0,0.25
0.21272700141455414,1.0,0.0,0.0,0.25
2.892906782387879,1.0,0.0,0.0,0.25
2.4359510533183384,1.0,0.0,0.0,0.25
0.8481150014881399,1.0,0.0,0.0,0.25
2.0592138535125417,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.1687926118280383,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.4954987335077147,1.0,0.0,0.0,0.25
0.8474215428080332,1.0,0.0,0.0,0.25
0.7430137550230405,1.0,0.0,0.0,0.25
0.4951871281357283,1.0,0.0,0.0,0.25
1.7074262046686401,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.8441889623100596,1.0,0.0,0.0,0.25
0.8097572716382196,1.0,0.0,0.0,0.25
2.9620824707288502,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.2805661905427002,1.0,0.0,0.0,0.25
0.38716822153274466,1.0,0.0,0.0,0.25
1.096377327362316,1.0,0.0,0.0,0.25
0.8494057863438456,1.0,0.0,0.0,0.25
0.014975084148120321,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.0449706296693075,1.0,0.0,0.0,0.25
2.3591052835549373,1.0,0.0,0.0,0.25
1.2611692531979921,1.0,0.0,0.0,0.25
2.201690344380724,1.0,0.0,0.0,0.25
1.1541005732474827,1.0,0.0,0.0,0.25
2.659802280120067,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.9192992633506094,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.8494894036018725,1.0,0.0,0.0,0.25
0.3534550604765072,1.0,0.0,0.0,0.25
1.0978395557179974,1.0,0.0,0.0,0.25
1.5884128650896792,1.0,0.0,0.0,0.25
2.6672387374464,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.6371677832813419,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.3180099909665627,1.0,0.0,0.0,0.25
2.4674613677797583,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.6586230417144265,1.0,0.0,0.0,0.25
1.6336244217116442,1.0,0.0,0.0,0.25
1.8249692150886947,1.0,0.0,0.0,0.25
0.9831590770341427,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.9827687930019213,1.0,0.0,0.0,0.25
1.4861427835505063,1.0,0.0,0.0,0.25
1.6799546070547984,1.0,0.0,0.0,0.25
2.3793605289679935,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.8963091154157541,1.0,0.0,0.0,0.25
0.8646566352599543,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.603194736912634,1.0,0.0,0.0,0.25
0.9718673975755888,1.0,0.0,0.0,0.25
0.4055160530922468,1.0,0.0,0.0,0.25
0.48873059269673136,1.0,0.0,0.0,0.25
2.491861190331668,1.0,0.0,0.0,0.25
0.3792458428301255,1.0,0.0,0.0,0.25
2.289407163325697,1.0,0.0,0.0,0.25
1.888669592889492,1.0,0.0,0.0,0.25
2.593400980664732,1.0,0.0,0.0,0.25
2.189815983199693,1.0,0.0,0.0,0.25
2.7787370025295894,1.0,0.0,0.0,0.25
0.571290714797325,1.0,0.0,0.0,0.25
0.19220678385557077,1.0,0.0,0.0,0.25
2.765493300571646,1.0,0.0,0.0,0.25
0.8003821513757556,1.0,0.0,0.0,0.25
2.8390240794638006,1.0,0.0,0.0,0.25
0.639493794840575,1.0,0.0,0.0,0.25
2.209034695250834,1.0,0.0,0.0,0.25
2.264249662378232,1.0,0.0,0.0,0.25
1.4204068633912146,1.0,0.0,0.0,0.25
0.9401499780204416,1.0,0.0,0.0,0.25
1.4791430905666325,1.0,0.0,0.0,0.25
2.608745590199137,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.3695288210818106,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.3575718888726032,1.0,0.0,0.0,0.25
1.7325853607376978,1.0,0.0,0.0,0.25
0.4251654684378058,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.4101156355974096,1.0,0.0,0.0,0.25
0.604306416411914,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.705107616137923,1.0,0.0,0.0,0.25
0.591979104030092,1.0,0.0,0.0,0.25
1.6796755638536205,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.4782527645141892,1.0,0.0,0.0,0.25
0.662798513184773,1.0,0.0,0.0,0.25
0.862103727965894,1.0,0.0,0.0,0.25
2.0490199083743215,1.0,0.0,0.0,0.25
1.3270727380111813,1.0,0.0,0.0,0.25
2.4960089220823747,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.976372356679395,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.7055215703546285,1.0,0.0,0.0,0.25
2.52506363621344,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.651244590981671,1.0,0.0,0.0,0.25
0.7906905018682638,1.0,0.0,0.0,0.25
1.9656098492244358,1.0,0.0,0.0,0.25
2.95857795340957,1.0,0.0,0.0,0.25
1.698151820770685,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.638727553037777,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.8734248351506054,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.4008168216820631,1.0,0.0,0.0,0.25
2.585240705167883,1.0,0.0,0.0,0.25
0.6166194403382522,1.0,0.0,0.0,0.25
0.26243826758590316,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.943298404423492,1.0,0.0,0.0,0.25
2.157289102378372,1.0,0.0,0.0,0.25
0.06693165478334517,1.0,0.0,0.0,0.25
0.6903983453106085,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.04669421433782217,1.0,0.0,0.0,0.25
0.21892633845352272,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.20999976812639853,1.0,0.0,0.0,0.25
1.2516720397058418,1.0,0.0,0.0,0.25
1.9295309052299814,1.0,0.0,0.0,0.25
0.9778113817478584,1.0,0.0,0.0,0.25
0.21225456451801916,1.0,0.0,0.0,0.25
0.572316465065887,1.0,0.0,0.0,0.25
1.8621863236653102,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.5888053463426426,1.0,0.0,0.0,0.25
2.6427680522642447,1.0,0.0,0.0,0.25
2.6446814561478513,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.6887645227547182,1.0,0.0,0.0,0.25
0.7514374758205724,1.0,0.0,0.0,0.25
0.6246361452675898,1.0,0.0,0.0,0.25
2.205506631272573,1.0,0.0,0.0,0.25
0.20014801111087258,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.5520157070772836,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.0043639691289508,1.0,0.0,0.0,0.25
1.8485584167004732,1.0,0.0,0.0,0.25
0.9271681632110916,1.0,0.0,0.0,0.25
2.304142466096231,1.0,0.0,0.0,0.25
1.6830738336117996,1.0,0.0,0.0,0.25
0.47185880704408306,1.0,0.0,0.0,0.25
0.7182519294432828,1.0,0.0,0.0,0.25
2.9769944645225834,1.0,0.0,0.0,0.25
2.7102809925493667,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.838744518429623,1.0,0.0,0.0,0.25
2.2564995389846554,1.0,0.0,0.0,0.25
0.7361330166736471,1.0,0.0,0.0,0.25
0.7743592736597752,1.0,0.0,0.0,0.25
2.3552287513429397,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.4966942354223103,1.0,0.0,0.0,0.25
0.8190896900667041,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.5763430307337565,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.8571851305917738,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.5570387615235344,1.0,0.0,0.0,0.25
1.5491431114518603,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.31353023255302,1.0,0.0,0.0,0.25
1.2966723473090205,1.0,0.0,0.0,0.25
2.3062100117032225,1.0,0.0,0.0,0.25
2.133198918582318,1.0,0.0,0.0,0.25
1.8764968658324523,1.0,0.0,0.0,0.25
0.30163287656144133,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.2586459726017254,1.0,0.0,0.0,0.25
2.6461005605503427,1.0,0.0,0.0,0.25
0.9073232589363777,1.0,0.0,0.0,0.25
1.62913622898411,1.0,0.0,0.0,0.25
1.9386350517118913,1.0,0.0,0.0,0.25
0.4505897784109002,1.0,0.0,0.0,0.25
1.208260400558457,1.0,0.0,0.0,0.25
2.411827054629222,1.0,0.0,0.0,0.25
1.1630202837750214,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.513522209171902,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.34604133365261147,1.0,0.0,0.0,0.25
1.5460214969585548,1.0,0.0,0.0,0.25
1.6145856245372414,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.7798875947592192,1.0,0.0,0.0,0.25
1.8883469208546584,1.0,0.0,0.0,0.25
2.51080975681227,1.0,0.0,0.0,0.25
0.6423063816840817,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.8247141537435969,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.5088831575272624,1.0,0.0,0.0,0.25
0.8770317768704177,1.0,0.0,0.0,0.25
2.354853116950078,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.1003574497220463,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.11934793813801803,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.4646546069871145,1.0,0.0,0.0,0.25
2.17485724648591,1.0,0.0,0.0,0.25
2.276238958662148,1.0,0.0,0.0,0.25
1.3881101265250937,1.0,0.0,0.0,0.25
2.262604822345215,1.0,0.0,0.0,0.25
1.2976927042769928,1.0,0.0,0.0,0.25
1.9607576262824467,1.0,0.0,0.0,0.25
2.244412559008879,1.0,0.0,0.0,0.25
0.002266894974725653,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.980681544189948,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.1495202690353423,1.0,0.0,0.0,0.25
1.0847676050967343,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.606441263200901,1.0,0.0,0.0,0.25
2.7189837405471105,1.0,0.0,0.0,0.25
0.017958193314082216,1.0,0.0,0.0,0.25
2.3839628588483253,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.6385976402438681,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.5859898736677769,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.4680290648164624,1.0,0.0,0.0,0.25
0.7476939389933217,1.0,0.0,0.0,0.25
1.6099879455082355,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.5184001156536465,1.0,0.0,0.0,0.25
1.4899532579996768,1.0,0.0,0.0,0.25
2.390259867970788,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.8758291782598224,1.0,0.0,0.0,0.25
2.8175848832592783,1.0,0.0,0.0,0.25
0.9142719925396497,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.341600704986325,1.0,0.0,0.0,0.25
0.788278824475924,1.0,0.0,0.0,0.25
1.2510216489667956,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.07792214356221194,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.1378009610506348,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.28720986805367854,1.0,0.0,0.0,0.25
2.3216826826229027,1.0,0.0,0.0,0.25
0.9942133009507336,1.0,0.0,0.0,0.25
1.664279729340457,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.5398979695501526,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.7874028757141247,1.0,0.0,0.0,0.25
0.5380500450431119,1.0,0.0,0.0,0.25
2.5638642849528845,1.0,0.0,0.0,0.25
0.10194756917510506,1.0,0.0,0.0,0.25
2.7804404734545862,1.0,0.0,0.0,0.25
2.9067997828523504,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.2481076469441588,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.828654014093921,1.0,0.0,0.0,0.25
2.8448951064273342,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.5419834241841693,1.0,0.0,0.0,0.25
0.9182620532871248,1.0,0.0,0.0,0.25
2.5329300755126267,1.0,0.0,0.0,0.25
0.5130102308548701,1.0,0.0,0.0,0.25
1.7404706557965526,1.0,0.0,0.0,0.25
0.9334395719297058,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.9086945126710722,1.0,0.0,0.0,0.25
1.3933763445289484,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.9146813394016484,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.0680099435198664,1.0,0.0,0.0,0.25
1.8724797889729636,1.0,0.0,0.0,0.25
2.539402771464216,1.0,0.0,0.0,0.25
2.6932055230429444,1.0,0.0,0.0,0.25
1.7260491993034457,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.8693617820395656,1.0,0.0,0.0,0.25
1.3149608843022667,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.2417390677736813,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.8256580392428399,1.0,0.0,0.0,0.25
1.7958487974851438,1.0,0.0,0.0,0.25
2.786844595170571,1.0,0.0,0.0,0.25
1.6866833274874442,1.0,0.0,0.0,0.25
2.7888159280955573,1.0,0.0,0.0,0.25
1.7926651502317315,1.0,0.0,0.0,0.25
0.12965158958297862,1.0,0.0,0.0,0.25
1.9825343661369061,1.0,0.0,0.0,0.25
0.9442288213665793,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.017382391735148,1.0,0.0,0.0,0.25
2.3607207287488223,1.0,0.0,0.0,0.25
2.657121815101956,1.0,0.0,0.0,0.25
1.707365857029673,1.0,0.0,0.0,0.25
1.7642247522035601,1.0,0.0,0.0,0.25
1.495530748050907,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.2928777686012394,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.2089347796222305,1.0,0.0,0.0,0.25
2.729372016422006,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.962626280405897,1.0,0.0,0.0,0.25
1.7835738049520455,1.0,0.0,0.0,0.25
0.9994869334560598,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.4121636351635454,1.0,0.0,0.0,0.25
0.2722069225564414,1.0,0.0,0.0,0.25
0.3132706420819349,1.0,0.0,0.0,0.25
0.5899380613520452,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0595460916784577,1.0,0.0,0.0,0.25
0.901954093550884,1.0,0.0,0.0,0.25
2.1936616658586368,1.0,0.0,0.0,0.25
1.3968725569388383,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.9573326825157763,1.0,0.0,0.0,0.25
1.4240110156131733,1.0,0.0,0.0,0.25
1.127984141851616,1.0,0.0,0.0,0.25
2.1267670424903287,1.0,0.0,0.0,0.25
2.6690071237016255,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.11478868018493038,1.0,0.0,0.0,0.25
1.8112278719378967,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.390861272991347,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.1748864756660935,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.3159709793960255,1.0,0.0,0.0,0.25
0.8854408281635188,1.0,0.0,0.0,0.25
2.725450685392868,1.0,0.0,0.0,0.25
1.5959869634732713,1.0,0.0,0.0,0.25
0.9412282644820588,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.23018828450327655,1.0,0.0,0.0,0.25
1.6203895279176441,1.0,0.0,0.0,0.25
0.3478787189220648,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.0876204375042597,1.0,0.0,0.0,0.25
0.9783116027920067,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.000369954435985,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.9476704687643203,1.0,0.0,0.0,0.25
1.2840059163886997,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
0.7206140605837237,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
2.605357637473445,1.0,0.0,0.0,0.25
0.7647406059805087,1.0,0.0,0.0,0.25
2.0475846881330737,1.0,0.0,0.0,0.25
0.7059648954635245,1.0,0.0,0.0,0.25
2.969337578455665,1.0,0.0,0.0,0.25
0.41506971296566075,1.0,0.0,0.0,0.25
0.9037231653535859,1.0,0.0,0.0,0.25
2.8742973250119257,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0
1.3835820920193402,1.0,0.0,0.0,0.25
